"1",20,117516.247343052,493043.10177604,8,2023-03-31 10:09:21,2023-03-31 10:09:28
"2",22,103386.486079639,483071.121196542,8,2023-03-31 10:09:21,2023-03-31 10:09:28
"3",34,133314.203626469,500373.65892487,8,2023-03-31 10:09:21,2023-03-31 10:09:28
"4",73,114270.686054606,474343.3324347,8,2023-03-31 10:09:21,2023-03-31 10:09:28
"5",133,100298.627262813,478270.87028761,8,2023-03-31 10:09:21,2023-03-31 10:09:28
"6",32,106438.409998584,484878.815975688,8,2023-03-31 10:09:21,2023-03-31 10:09:28
"7",86,140161.304624905,472431.271120614,8,2023-03-31 10:09:21,2023-03-31 10:09:28
"8",60,118032.737338037,483974.984299175,8,2023-03-31 10:09:21,2023-03-31 10:09:28
"1",99,110736.061783081,477321.249298033,2,2023-03-31 10:09:42,2023-03-31 10:10:00
"2",97,131728.787634597,476037.225762135,2,2023-03-31 10:09:42,2023-03-31 10:10:00
"1",138,106723.74295362,470972.439743486,11,2023-03-31 10:09:48,2023-03-31 10:10:05
"2",132,102716.132901692,468813.29317135,11,2023-03-31 10:09:48,2023-03-31 10:10:05
"3",98,106504.866131806,498135.764169643,11,2023-03-31 10:09:48,2023-03-31 10:10:05
"4",76,125477.39043989,496827.813704003,11,2023-03-31 10:09:48,2023-03-31 10:10:05
"5",7,141028.611128121,486089.865929827,11,2023-03-31 10:09:48,2023-03-31 10:10:05
"6",86,140161.304624905,472431.271120614,11,2023-03-31 10:09:48,2023-03-31 10:10:05
"7",134,98971.835573516,476111.107772536,11,2023-03-31 10:09:48,2023-03-31 10:10:05
"8",4,129052.516231975,470346.762222668,11,2023-03-31 10:09:48,2023-03-31 10:10:05
"9",66,119329.795303564,494065.543190093,11,2023-03-31 10:09:48,2023-03-31 10:10:05
"10",121,105950.470247712,506120.591036196,11,2023-03-31 10:09:48,2023-03-31 10:10:05
"11",28,120117.591173705,490052.126373018,11,2023-03-31 10:09:48,2023-03-31 10:10:05
"1",38,114646.449343121,484056.096280798,3,2023-03-31 10:10:25,2023-03-31 10:10:29
"2",96,138160.757142983,467512.280585083,3,2023-03-31 10:10:25,2023-03-31 10:10:29
"3",113,121917.655236987,489519.123708139,3,2023-03-31 10:10:25,2023-03-31 10:10:29
"1",98,106504.866131806,498135.764169643,16,2023-03-31 10:09:52,2023-03-31 10:10:30
"2",6,140147.277588758,485147.205112758,16,2023-03-31 10:09:52,2023-03-31 10:10:30
"3",33,140344.141760868,475621.497180685,16,2023-03-31 10:09:52,2023-03-31 10:10:30
"4",90,106237.577440601,499283.168476947,16,2023-03-31 10:09:52,2023-03-31 10:10:30
"5",96,138160.757142983,467512.280585083,16,2023-03-31 10:09:52,2023-03-31 10:10:30
"6",4,129052.516231975,470346.762222668,16,2023-03-31 10:09:52,2023-03-31 10:10:30
"7",97,131728.787634597,476037.225762135,16,2023-03-31 10:09:52,2023-03-31 10:10:30
"8",131,98621.1300873505,478717.312811829,16,2023-03-31 10:09:52,2023-03-31 10:10:30
"9",92,131488.517878024,503158.893556514,16,2023-03-31 10:09:52,2023-03-31 10:10:30
"10",21,113217.638790819,474647.127432,16,2023-03-31 10:09:52,2023-03-31 10:10:30
"11",59,117548.877046994,477554.341846472,16,2023-03-31 10:09:52,2023-03-31 10:10:30
"12",40,114173.892263218,482731.610100953,16,2023-03-31 10:09:52,2023-03-31 10:10:30
"13",39,128446.317614032,493852.858672241,16,2023-03-31 10:09:52,2023-03-31 10:10:30
"14",44,120825.914154694,491363.774128213,16,2023-03-31 10:09:52,2023-03-31 10:10:30
"15",50,119091.933537154,488448.019891133,16,2023-03-31 10:09:52,2023-03-31 10:10:30
"16",71,136791.641464032,474550.201744912,16,2023-03-31 10:09:52,2023-03-31 10:10:30
"1",100,119534.684640223,490019.290088888,4,2023-03-31 10:10:45,2023-03-31 10:14:56
"2",68,116544.255293703,497963.481559575,4,2023-03-31 10:10:45,2023-03-31 10:14:56
"3",86,140161.304624905,472431.271120614,4,2023-03-31 10:10:45,2023-03-31 10:14:56
"4",22,103386.486079639,483071.121196542,4,2023-03-31 10:10:45,2023-03-31 10:14:56
"1",31,109622.829879814,478464.015819345,5,2023-03-31 10:09:21,2023-03-31 10:40:03
"2",63,115905.107208913,494234.530785097,5,2023-03-31 10:09:21,2023-03-31 10:40:03
"3",22,103386.486079639,483071.121196542,5,2023-03-31 10:09:21,2023-03-31 10:40:03
"4",28,120117.591173705,490052.126373018,5,2023-03-31 10:09:21,2023-03-31 10:40:03
"5",11,139818.182864684,484096.441124688,5,2023-03-31 10:09:21,2023-03-31 10:40:03
"1",26,118529.541141092,490045.490442415,9,2023-03-31 10:09:57,2023-03-31 10:52:31
"2",10,140714.988815725,484867.003133888,9,2023-03-31 10:09:57,2023-03-31 10:52:31
"3",46,115157.380936204,475002.932179069,9,2023-03-31 10:09:57,2023-03-31 10:52:31
"4",94,115908.660843936,495422.407727273,9,2023-03-31 10:09:57,2023-03-31 10:52:31
"5",129,98460.961649507,478076.624832763,9,2023-03-31 10:09:57,2023-03-31 10:52:31
"6",92,131488.517878024,503158.893556514,9,2023-03-31 10:09:57,2023-03-31 10:52:31
"7",36,100729.218438154,497591.277113523,9,2023-03-31 10:09:57,2023-03-31 10:52:31
"8",22,103386.486079639,483071.121196542,9,2023-03-31 10:09:57,2023-03-31 10:52:31
"9",16,123447.055488267,482204.036853937,9,2023-03-31 10:09:57,2023-03-31 10:52:31
"1",49,119512.204042922,488153.956855428,6,2023-03-31 10:40:34,2023-03-31 10:58:21
"2",108,116173.734899526,495609.639775515,6,2023-03-31 10:40:34,2023-03-31 10:58:21
"3",115,122994.720508884,483237.504512254,6,2023-03-31 10:40:34,2023-03-31 10:58:21
"4",11,139818.182864684,484096.441124688,6,2023-03-31 10:40:34,2023-03-31 10:58:21
"5",36,100729.218438154,497591.277113523,6,2023-03-31 10:40:34,2023-03-31 10:58:21
"6",22,103386.486079639,483071.121196542,6,2023-03-31 10:40:34,2023-03-31 10:58:21
"1",61,116364.668287352,474672.234193152,13,2023-03-31 10:09:52,2023-03-31 11:20:55
"2",22,103386.486079639,483071.121196542,13,2023-03-31 10:09:52,2023-03-31 11:20:55
"3",131,98621.1300873505,478717.312811829,13,2023-03-31 10:09:52,2023-03-31 11:20:55
"4",11,139818.182864684,484096.441124688,13,2023-03-31 10:09:52,2023-03-31 11:20:55
"5",79,140924.607992739,471234.628214462,13,2023-03-31 10:09:52,2023-03-31 11:20:55
"6",108,116173.734899526,495609.639775515,13,2023-03-31 10:09:52,2023-03-31 11:20:55
"7",76,125477.39043989,496827.813704003,13,2023-03-31 10:09:52,2023-03-31 11:20:55
"8",87,125020.222921789,483277.438122896,13,2023-03-31 10:09:52,2023-03-31 11:20:55
"9",60,118032.737338037,483974.984299175,13,2023-03-31 10:09:52,2023-03-31 11:20:55
"10",74,107022.80100633,478442.861618127,13,2023-03-31 10:09:52,2023-03-31 11:20:55
"11",36,100729.218438154,497591.277113523,13,2023-03-31 10:09:52,2023-03-31 11:20:55
"12",26,118529.541141092,490045.490442415,13,2023-03-31 10:09:52,2023-03-31 11:20:55
"13",138,106723.74295362,470972.439743486,13,2023-03-31 10:09:52,2023-03-31 11:20:55
"1",60,118032.737338037,483974.984299175,7,2023-03-31 10:58:47,2023-03-31 11:21:02
"2",10,140714.988815725,484867.003133888,7,2023-03-31 10:58:47,2023-03-31 11:21:02
"3",108,116173.734899526,495609.639775515,7,2023-03-31 10:58:47,2023-03-31 11:21:02
"4",100,119534.684640223,490019.290088888,7,2023-03-31 10:58:47,2023-03-31 11:21:02
"5",134,98971.835573516,476111.107772536,7,2023-03-31 10:58:47,2023-03-31 11:21:02
"6",22,103386.486079639,483071.121196542,7,2023-03-31 10:58:47,2023-03-31 11:21:02
"7",36,100729.218438154,497591.277113523,7,2023-03-31 10:58:47,2023-03-31 11:21:02
"1",22,103386.486079639,483071.121196542,17,2023-03-31 10:10:45,2023-03-31 11:22:12
"2",131,98621.1300873505,478717.312811829,17,2023-03-31 10:10:45,2023-03-31 11:22:12
"3",74,107022.80100633,478442.861618127,17,2023-03-31 10:10:45,2023-03-31 11:22:12
"4",114,123746.666152216,483452.502534959,17,2023-03-31 10:10:45,2023-03-31 11:22:12
"5",36,100729.218438154,497591.277113523,17,2023-03-31 10:10:45,2023-03-31 11:22:12
"6",26,118529.541141092,490045.490442415,17,2023-03-31 10:10:45,2023-03-31 11:22:12
"7",88,112618.668358459,500073.540005055,17,2023-03-31 10:10:45,2023-03-31 11:22:12
"8",138,106723.74295362,470972.439743486,17,2023-03-31 10:10:45,2023-03-31 11:22:12
"9",92,131488.517878024,503158.893556514,17,2023-03-31 10:10:45,2023-03-31 11:22:12
"10",112,122181.688193868,490108.056947268,17,2023-03-31 10:10:45,2023-03-31 11:22:12
