"1",7.30656962670785,51,2023-03-22 09:43:48,2023-03-22 20:21:23
"2",6.13733390194268,51,2023-03-22 09:43:48,2023-03-22 20:21:23
"1",6.8092348240237,52,2023-03-22 09:43:48,2023-03-22 20:47:36
"2",6.13650560824803,52,2023-03-22 09:43:48,2023-03-22 20:47:36
"1",6.60032044945465,53,2023-03-22 09:43:48,2023-03-22 21:09:00
"2",6.13554756345902,53,2023-03-22 09:43:48,2023-03-22 21:09:00
"1",6.62895378325572,54,2023-03-22 09:43:47,2023-03-22 21:32:59
"2",6.13395307757477,54,2023-03-22 09:43:47,2023-03-22 21:32:59
"1",6.69209571521721,55,2023-03-22 09:43:48,2023-03-22 21:54:37
"2",6.13217939658212,55,2023-03-22 09:43:48,2023-03-22 21:54:37
"1",6.88077268792632,56,2023-03-22 09:43:47,2023-03-22 22:20:30
"2",6.1320246211178,56,2023-03-22 09:43:47,2023-03-22 22:20:30
"1",6.76637552260708,57,2023-03-22 09:43:48,2023-03-22 22:46:49
"2",6.1304534192401,57,2023-03-22 09:43:48,2023-03-22 22:46:49
"1",6.92787354292395,58,2023-03-22 09:43:48,2023-03-22 23:03:59
"2",6.12823276505113,58,2023-03-22 09:43:48,2023-03-22 23:03:59
"1",6.55782319089572,59,2023-03-22 09:43:48,2023-03-22 23:29:15
"2",6.12730943742358,59,2023-03-22 09:43:48,2023-03-22 23:29:15
"1",7.02023915131966,60,2023-03-22 09:43:48,2023-03-22 23:55:05
"2",6.12673130986809,60,2023-03-22 09:43:48,2023-03-22 23:55:05
"1",6.84198734345204,62,2023-03-22 09:43:48,2023-03-22 23:58:51
"2",6.12492610370054,62,2023-03-22 09:43:48,2023-03-22 23:58:51
"1",6.39303372871539,61,2023-03-22 09:43:48,2023-03-23 00:16:41
"2",6.12549435091736,61,2023-03-22 09:43:48,2023-03-23 00:16:41
"1",6.79521198316878,63,2023-03-22 09:43:47,2023-03-23 00:20:36
"2",6.12334322472901,63,2023-03-22 09:43:47,2023-03-23 00:20:36
"1",6.53119398948599,64,2023-03-22 09:43:48,2023-03-23 01:29:02
"2",6.12203824311237,64,2023-03-22 09:43:48,2023-03-23 01:29:02
"1",6.57082136994642,65,2023-03-22 09:43:47,2023-03-23 01:52:24
"2",6.12149058340399,65,2023-03-22 09:43:47,2023-03-23 01:52:24
"1",6.636017299017,67,2023-03-22 09:43:48,2023-03-23 02:03:13
"2",6.11956800816783,67,2023-03-22 09:43:48,2023-03-23 02:03:13
"1",6.7899637626469,66,2023-03-22 09:43:48,2023-03-23 02:11:57
"2",6.12006219037297,66,2023-03-22 09:43:48,2023-03-23 02:11:57
"1",6.33950152971182,68,2023-03-22 09:43:46,2023-03-23 02:23:09
"2",6.11967317912675,68,2023-03-22 09:43:46,2023-03-23 02:23:09
"1",6.79000837607355,70,2023-03-22 09:43:48,2023-03-23 03:18:45
"2",6.12270439782407,70,2023-03-22 09:43:48,2023-03-23 03:18:45
"1",6.74404383264891,69,2023-03-22 09:43:47,2023-03-23 03:27:34
"2",6.11835699371175,69,2023-03-22 09:43:47,2023-03-23 03:27:34
"1",6.96976022822065,71,2023-03-22 09:43:48,2023-03-23 04:23:37
"2",6.11658491359154,71,2023-03-22 09:43:48,2023-03-23 04:23:37
"1",6.66852902326063,73,2023-03-22 09:43:48,2023-03-23 04:39:56
"2",6.11602277352307,73,2023-03-22 09:43:48,2023-03-23 04:39:56
"1",6.615987194182,72,2023-03-22 09:43:47,2023-03-23 04:58:54
"2",6.1204795724392,72,2023-03-22 09:43:47,2023-03-23 04:58:54
"1",6.68785239398618,74,2023-03-22 09:43:48,2023-03-23 05:04:21
"2",6.11497764989958,74,2023-03-22 09:43:48,2023-03-23 05:04:21
"1",6.38992245412114,75,2023-03-22 09:43:47,2023-03-23 05:32:51
"2",6.11432191268725,75,2023-03-22 09:43:47,2023-03-23 05:32:51
"1",6.73384557859933,76,2023-03-22 09:43:47,2023-03-23 06:04:05
"2",6.11542648959633,76,2023-03-22 09:43:47,2023-03-23 06:04:05
"1",6.53968472829712,78,2023-03-22 09:43:48,2023-03-23 06:53:23
"2",6.11353694417684,78,2023-03-22 09:43:48,2023-03-23 06:53:23
"1",6.89718405563759,77,2023-03-22 09:43:47,2023-03-23 07:02:43
"2",6.11379084274385,77,2023-03-22 09:43:47,2023-03-23 07:02:43
"1",6.92541634149514,79,2023-03-22 09:43:47,2023-03-23 08:02:14
"2",6.1131892702503,79,2023-03-22 09:43:47,2023-03-23 08:02:14
"1",6.34673661046302,80,2023-03-22 09:43:48,2023-03-23 08:26:03
"2",6.11284704994199,80,2023-03-22 09:43:48,2023-03-23 08:26:03
