"1",11.3531876648599,121,2023-03-28 11:36:59,2023-03-28 11:38:12
"2",11.4021490802188,121,2023-03-28 11:36:59,2023-03-28 11:38:12
"1",11.8479912075163,128,2023-03-28 11:37:15,2023-03-28 11:39:06
"2",12.0203158041142,128,2023-03-28 11:37:15,2023-03-28 11:39:06
"1",12.0851376394132,135,2023-03-28 11:37:16,2023-03-28 12:13:05
"2",11.9559838110069,135,2023-03-28 11:37:16,2023-03-28 12:13:05
"1",12.0713940389936,134,2023-03-28 11:36:58,2023-03-28 12:22:30
"2",11.7330305292861,134,2023-03-28 11:36:58,2023-03-28 12:22:30
"1",12.0022821614065,133,2023-03-28 11:37:01,2023-03-28 12:43:32
"2",11.642508458631,133,2023-03-28 11:37:01,2023-03-28 12:43:32
"1",11.8419711032859,132,2023-03-28 11:37:37,2023-03-28 13:17:07
"2",11.5243155734366,132,2023-03-28 11:37:37,2023-03-28 13:17:07
"1",12.1335392668306,130,2023-03-28 11:36:58,2023-03-28 13:23:13
"2",11.3922218792892,130,2023-03-28 11:36:58,2023-03-28 13:23:13
"1",11.657981171178,129,2023-03-28 11:36:58,2023-03-28 13:30:03
"2",11.3091114820117,129,2023-03-28 11:36:58,2023-03-28 13:30:03
"1",11.6535022069337,127,2023-03-28 11:36:59,2023-03-28 14:43:27
"2",11.1246436250566,127,2023-03-28 11:36:59,2023-03-28 14:43:27
"1",11.904492995547,131,2023-03-28 11:36:53,2023-03-28 15:45:25
"2",11.4574716923064,131,2023-03-28 11:36:53,2023-03-28 15:45:25
"1",11.6433933113314,126,2023-03-28 11:37:12,2023-03-28 18:04:21
"2",11.0662781616939,126,2023-03-28 11:37:12,2023-03-28 18:04:21
"1",11.5746191200226,125,2023-03-28 11:37:30,2023-03-28 18:21:37
"2",11.0280113489363,125,2023-03-28 11:37:30,2023-03-28 18:21:37
"1",11.5187731041301,124,2023-03-28 11:37:01,2023-03-28 19:00:49
"2",10.9411638676239,124,2023-03-28 11:37:01,2023-03-28 19:00:49
"1",11.5774600101093,123,2023-03-28 11:36:53,2023-03-28 19:21:43
"2",10.8688860076703,123,2023-03-28 11:36:53,2023-03-28 19:21:43
"1",11.438488317034,122,2023-03-28 11:36:58,2023-03-28 19:38:33
"2",10.7855108763559,122,2023-03-28 11:36:58,2023-03-28 19:38:33
"1",11.3157023706737,119,2023-03-28 11:36:53,2023-03-28 20:41:58
"2",10.5962967798661,119,2023-03-28 11:36:53,2023-03-28 20:41:58
"1",11.6578353810216,120,2023-03-28 11:37:06,2023-03-28 20:43:21
"2",10.6824304157519,120,2023-03-28 11:37:06,2023-03-28 20:43:21
"1",11.1867275681032,118,2023-03-28 11:36:53,2023-03-28 20:55:04
"2",10.5255473593686,118,2023-03-28 11:36:53,2023-03-28 20:55:04
"1",11.1215271133345,117,2023-03-28 11:36:58,2023-03-28 21:15:06
"2",10.4693728167416,117,2023-03-28 11:36:58,2023-03-28 21:15:06
"1",11.0456123865224,116,2023-03-28 11:36:59,2023-03-28 22:02:24
"2",10.2050702281229,116,2023-03-28 11:36:59,2023-03-28 22:02:24
"1",10.99315021588,114,2023-03-28 11:37:17,2023-03-28 22:26:22
"2",10.2843001968709,114,2023-03-28 11:37:17,2023-03-28 22:26:22
"1",10.9913025690319,115,2023-03-28 11:36:58,2023-03-28 22:27:05
"2",10.1460942524053,115,2023-03-28 11:36:58,2023-03-28 22:27:05
"1",10.6047450329269,113,2023-03-28 11:37:34,2023-03-28 22:52:21
"2",10.2437659769268,113,2023-03-28 11:37:34,2023-03-28 22:52:21
"1",10.8450098509462,112,2023-03-28 11:37:01,2023-03-28 23:50:02
"2",10.167708422905,112,2023-03-28 11:37:01,2023-03-28 23:50:02
