"1",108,116173.766715845,495610.968605174,13,2023-03-17 20:59:26
"2",11,139818.163001874,484098.768833709,13,2023-03-17 20:59:26
"3",79,140924.614043535,471232.08945657,13,2023-03-17 20:59:26
"4",26,118529.513706178,490044.424298151,13,2023-03-17 20:59:26
"5",105,104096.192409021,475472.036837495,13,2023-03-17 20:59:26
"6",109,126475.189978509,482667.958756627,13,2023-03-17 20:59:26
"7",131,98621.1648975842,478715.79116593,13,2023-03-17 20:59:26
"8",22,103386.504840415,483069.667956776,13,2023-03-17 20:59:26
"9",36,100729.247716226,497588.738325916,13,2023-03-17 20:59:26
"10",92,131488.536049685,503160.55688807,13,2023-03-17 20:59:26
"11",55,123536.60513326,488605.232174988,13,2023-03-17 20:59:26
"12",60,118032.735315437,483977.312028368,13,2023-03-17 20:59:26
"13",61,116364.674881582,474670.040858868,13,2023-03-17 20:59:26
"1",74,107022.831312173,478444.160031943,14,2023-03-17 22:19:47
"2",36,100729.172064419,497592.447024933,14,2023-03-17 22:19:47
"3",60,118032.718144732,483977.129742447,14,2023-03-17 22:19:47
"4",11,139818.189310519,484095.538575504,14,2023-03-17 22:19:47
"5",61,116364.704351905,474672.582330155,14,2023-03-17 22:19:47
"6",22,103386.470942048,483074.075059665,14,2023-03-17 22:19:47
"7",26,118529.59308846,490046.144060288,14,2023-03-17 22:19:47
"8",131,98621.1659445089,478716.017838104,14,2023-03-17 22:19:47
"9",113,121917.620310884,489521.086401795,14,2023-03-17 22:19:47
"10",105,104096.184841138,475469.346141802,14,2023-03-17 22:19:47
"11",92,131488.470792475,503158.509818236,14,2023-03-17 22:19:47
"12",79,140924.584148928,471235.462913695,14,2023-03-17 22:19:47
"13",109,126475.199121954,482668.502603297,14,2023-03-17 22:19:47
"14",108,116173.764759776,495607.164815108,14,2023-03-17 22:19:47
"1",74,107022.857070994,478445.360232038,15,2023-03-17 23:47:14
"2",108,116173.749744329,495607.907118688,15,2023-03-17 23:47:14
"3",92,131488.56079942,503156.89082998,15,2023-03-17 23:47:14
"4",60,118032.683780013,483975.185381268,15,2023-03-17 23:47:14
"5",79,140924.610520882,471234.371035397,15,2023-03-17 23:47:14
"6",22,103386.444397136,483074.051897793,15,2023-03-17 23:47:14
"7",87,125020.26607582,483274.4889497,15,2023-03-17 23:47:14
"8",61,116364.613447586,474673.93964214,15,2023-03-17 23:47:14
"9",112,122181.695269695,490109.407481117,15,2023-03-17 23:47:14
"10",138,106723.764328928,470973.605524026,15,2023-03-17 23:47:14
"11",36,100729.196107023,497592.802706892,15,2023-03-17 23:47:14
"12",26,118529.518145007,490046.967690589,15,2023-03-17 23:47:14
"13",11,139818.184030536,484097.836005419,15,2023-03-17 23:47:14
"14",131,98621.1434376167,478719.962308382,15,2023-03-17 23:47:14
"15",76,125477.431551664,496830.639034998,15,2023-03-17 23:47:14
"1",92,131488.482934842,503156.377051182,16,2023-03-18 01:17:37
"2",61,116364.608798996,474674.796860061,16,2023-03-18 01:17:37
"3",79,140924.550308531,471233.891549126,16,2023-03-18 01:17:37
"4",60,118032.682613861,483973.96951418,16,2023-03-18 01:17:37
"5",15,112619.616887577,485883.303652521,16,2023-03-18 01:17:37
"6",76,125477.441809694,496826.119641109,16,2023-03-18 01:17:37
"7",138,106723.711760713,470974.933136325,16,2023-03-18 01:17:37
"8",26,118529.581604742,490044.905870472,16,2023-03-18 01:17:37
"9",11,139818.211852002,484093.835663533,16,2023-03-18 01:17:37
"10",55,123536.546470652,488606.478550914,16,2023-03-18 01:17:37
"11",22,103386.527603591,483067.864529485,16,2023-03-18 01:17:37
"12",131,98621.1255302208,478716.16520325,16,2023-03-18 01:17:37
"13",74,107022.792974506,478442.191252461,16,2023-03-18 01:17:37
"14",109,126475.190651428,482668.773747661,16,2023-03-18 01:17:37
"15",36,100729.275855639,497592.5053973,16,2023-03-18 01:17:37
"16",108,116173.758868736,495609.454868147,16,2023-03-18 01:17:37
"1",79,140924.644958284,471235.472899256,17,2023-03-18 03:03:15
"2",92,131488.46730485,503160.592166587,17,2023-03-18 03:03:15
"3",15,112619.555687937,485885.715480814,17,2023-03-18 03:03:15
"4",115,122994.757048871,483240.17673093,17,2023-03-18 03:03:15
"5",113,121917.662777136,489516.17437022,17,2023-03-18 03:03:15
"6",22,103386.470875076,483069.276657583,17,2023-03-18 03:03:15
"7",109,126475.175163699,482671.601053607,17,2023-03-18 03:03:15
"8",129,98460.9687673523,478073.756276001,17,2023-03-18 03:03:15
"9",76,125477.355931136,496825.30026492,17,2023-03-18 03:03:15
"10",36,100729.229265106,497592.845748272,17,2023-03-18 03:03:15
"11",11,139818.202933549,484097.870291513,17,2023-03-18 03:03:15
"12",108,116173.773416557,495608.660076782,17,2023-03-18 03:03:15
"13",60,118032.749007621,483976.106568906,17,2023-03-18 03:03:15
"14",74,107022.82324344,478443.217358759,17,2023-03-18 03:03:15
"15",138,106723.716615795,470975.511569483,17,2023-03-18 03:03:15
"16",61,116364.688258351,474674.482102874,17,2023-03-18 03:03:15
"17",26,118529.482792781,490044.249615252,17,2023-03-18 03:03:15
"1",60,118032.760998423,483974.015959748,18,2023-03-18 04:51:02
"2",131,98621.1820441493,478720.603237605,18,2023-03-18 04:51:02
"3",115,122994.746865342,483235.91661804,18,2023-03-18 04:51:02
"4",15,112619.632251256,485886.159666973,18,2023-03-18 04:51:02
"5",138,106723.709212454,470969.674499813,18,2023-03-18 04:51:02
"6",109,126475.169816095,482668.646704882,18,2023-03-18 04:51:02
"7",22,103386.526542542,483074.011785582,18,2023-03-18 04:51:02
"8",26,118529.521286257,490046.632362155,18,2023-03-18 04:51:02
"9",76,125477.347677203,496827.852412936,18,2023-03-18 04:51:02
"10",88,112618.651779069,500073.58333672,18,2023-03-18 04:51:02
"11",11,139818.167661297,484098.981916968,18,2023-03-18 04:51:02
"12",79,140924.580294955,471237.561647619,18,2023-03-18 04:51:02
"13",36,100729.161583518,497589.659614397,18,2023-03-18 04:51:02
"14",92,131488.563462122,503156.39975965,18,2023-03-18 04:51:02
"15",113,121917.687156959,489516.579634517,18,2023-03-18 04:51:02
"16",94,115908.715289821,495422.268054747,18,2023-03-18 04:51:02
"17",61,116364.615591591,474673.0236886,18,2023-03-18 04:51:02
"18",74,107022.742702377,478441.0865744,18,2023-03-18 04:51:02
"1",60,118032.782663935,483974.955704697,19,2023-03-18 06:48:17
"2",36,100729.185939217,497590.557752659,19,2023-03-18 06:48:17
"3",115,122994.724844473,483236.050603352,19,2023-03-18 06:48:17
"4",109,126475.22468193,482669.192311031,19,2023-03-18 06:48:17
"5",76,125477.333063305,496824.94504082,19,2023-03-18 06:48:17
"6",22,103386.54464863,483068.920950608,19,2023-03-18 06:48:17
"7",138,106723.706254606,470972.220939137,19,2023-03-18 06:48:17
"8",92,131488.483324304,503156.147753637,19,2023-03-18 06:48:17
"9",11,139818.172471461,484099.632448125,19,2023-03-18 06:48:17
"10",26,118529.592862436,490045.721199593,19,2023-03-18 06:48:17
"11",15,112619.595995038,485882.138774733,19,2023-03-18 06:48:17
"12",131,98621.1038398566,478720.163025573,19,2023-03-18 06:48:17
"13",88,112618.71110604,500071.292657002,19,2023-03-18 06:48:17
"14",79,140924.646507502,471231.848519436,19,2023-03-18 06:48:17
"15",74,107022.770375935,478439.836233135,19,2023-03-18 06:48:17
"16",94,115908.651879987,495425.6735139,19,2023-03-18 06:48:17
"17",113,121917.641974059,489516.108729473,19,2023-03-18 06:48:17
"18",24,114331.557517584,489612.68161172,19,2023-03-18 06:48:17
"19",61,116364.630401662,474669.587153382,19,2023-03-18 06:48:17
"1",133,100298.647078752,478273.897982539,2,2023-03-18 08:25:46
"2",108,116173.778316321,495610.452020672,2,2023-03-18 08:25:46
"1",139,140736.863310231,484409.484126199,3,2023-03-18 08:28:00
"2",94,115908.719527925,495419.313356646,3,2023-03-18 08:28:00
"3",14,109930.744618208,478753.476141514,3,2023-03-18 08:28:00
"1",94,115908.682916929,495419.893493138,4,2023-03-18 08:30:40
"2",26,118529.598126451,490042.586815454,4,2023-03-18 08:30:40
"3",22,103386.541228649,483074.129150966,4,2023-03-18 08:30:40
"4",128,140570.931228257,486287.838273738,4,2023-03-18 08:30:40
"1",22,103386.458312726,483073.197650373,5,2023-03-18 08:36:05
"2",11,139818.167044836,484096.790996582,5,2023-03-18 08:36:05
"3",60,118032.703129698,483976.159338474,5,2023-03-18 08:36:05
"4",108,116173.722550069,495609.137747565,5,2023-03-18 08:36:05
"5",26,118529.591068643,490043.949939182,5,2023-03-18 08:36:05
"1",22,103386.501446342,483072.174324555,6,2023-03-18 08:43:28
"2",88,112618.655202398,500074.469065585,6,2023-03-18 08:43:28
"3",26,118529.510735806,490048.397758971,6,2023-03-18 08:43:28
"4",92,131488.512461201,503156.126771604,6,2023-03-18 08:43:28
"5",87,125020.215131038,483280.284409026,6,2023-03-18 08:43:28
"6",10,140714.985357169,484866.825609986,6,2023-03-18 08:43:28
"1",27,107658.218201448,477597.053547149,7,2023-03-18 08:54:13
"2",106,127505.289324429,482719.910029083,7,2023-03-18 08:54:13
"3",108,116173.770046973,495610.949124075,7,2023-03-18 08:54:13
"4",55,123536.64732531,488603.39602745,7,2023-03-18 08:54:13
"5",11,139818.207229362,484096.993093056,7,2023-03-18 08:54:13
"6",22,103386.458141666,483069.119055022,7,2023-03-18 08:54:13
"7",26,118529.591902033,490042.388624351,7,2023-03-18 08:54:13
"1",12,117432.690965246,471666.542329689,20,2023-03-18 08:54:59
"2",24,114331.548200311,489613.16544017,20,2023-03-18 08:54:59
"3",92,131488.475622054,503158.284782675,20,2023-03-18 08:54:59
"4",36,100729.173193138,497592.325632059,20,2023-03-18 08:54:59
"5",74,107022.820535473,478443.595191385,20,2023-03-18 08:54:59
"6",79,140924.600337255,471235.615453842,20,2023-03-18 08:54:59
"7",105,104096.180343291,475471.928066667,20,2023-03-18 08:54:59
"8",113,121917.598949275,489519.438612786,20,2023-03-18 08:54:59
"9",138,106723.763762261,470972.092368328,20,2023-03-18 08:54:59
"10",26,118529.508082777,490043.4417733,20,2023-03-18 08:54:59
"11",108,116173.791941418,495610.167074037,20,2023-03-18 08:54:59
"12",110,116454.139345005,477806.65311783,20,2023-03-18 08:54:59
"13",22,103386.533074661,483072.825312375,20,2023-03-18 08:54:59
"14",60,118032.730630115,483976.099209966,20,2023-03-18 08:54:59
"15",109,126475.113265843,482668.880983083,20,2023-03-18 08:54:59
"16",11,139818.222510975,484094.768032559,20,2023-03-18 08:54:59
"17",115,122994.749951123,483240.612390707,20,2023-03-18 08:54:59
"18",131,98621.1259357814,478719.782951782,20,2023-03-18 08:54:59
"19",76,125477.418421279,496824.585897196,20,2023-03-18 08:54:59
"20",15,112619.628406727,485884.299031046,20,2023-03-18 08:54:59
"1",26,118529.557592031,490045.556664757,8,2023-03-18 09:26:41
"2",87,125020.165397215,483277.005392278,8,2023-03-18 09:26:41
"3",136,100415.166316161,479513.936294582,8,2023-03-18 09:26:41
"4",36,100729.175075522,497588.886316929,8,2023-03-18 09:26:41
"5",92,131488.52203447,503157.366041365,8,2023-03-18 09:26:41
"6",74,107022.795032246,478445.7329743,8,2023-03-18 09:26:41
"7",11,139818.192182725,484099.483115229,8,2023-03-18 09:26:41
"8",108,116173.779035307,495610.365063877,8,2023-03-18 09:26:41
"1",133,100298.59033171,478273.564284244,9,2023-03-18 10:04:39
"2",92,131488.564517098,503159.645366505,9,2023-03-18 10:04:39
"3",36,100729.201300273,497592.883089827,9,2023-03-18 10:04:39
"4",22,103386.443401773,483074.388703916,9,2023-03-18 10:04:39
"5",26,118529.512644218,490045.107714403,9,2023-03-18 10:04:39
"6",11,139818.200476099,484094.589519632,9,2023-03-18 10:04:39
"7",108,116173.79394705,495607.331033296,9,2023-03-18 10:04:39
"8",60,118032.71111008,483978.011375624,9,2023-03-18 10:04:39
"9",87,125020.281067268,483278.057064835,9,2023-03-18 10:04:39
"1",11,139818.129565916,484094.848798317,21,2023-03-18 10:39:20
"2",129,98460.9417363304,478079.439065927,21,2023-03-18 10:39:20
"3",61,116364.679649564,474669.326821923,21,2023-03-18 10:39:20
"4",26,118529.590026447,490047.567950617,21,2023-03-18 10:39:20
"5",22,103386.46589388,483068.571372951,21,2023-03-18 10:39:20
"6",113,121917.706958977,489516.933091387,21,2023-03-18 10:39:20
"7",88,112618.635149385,500070.789094128,21,2023-03-18 10:39:20
"8",92,131488.520513624,503159.588133793,21,2023-03-18 10:39:20
"9",105,104096.294638909,475470.856457486,21,2023-03-18 10:39:20
"10",94,115908.670833024,495422.453570559,21,2023-03-18 10:39:20
"11",15,112619.557194997,485880.708501807,21,2023-03-18 10:39:20
"12",36,100729.259166227,497589.889348484,21,2023-03-18 10:39:20
"13",60,118032.697297556,483974.212984495,21,2023-03-18 10:39:20
"14",137,98973.0855931031,474293.326609146,21,2023-03-18 10:39:20
"15",115,122994.741135327,483240.215034193,21,2023-03-18 10:39:20
"16",24,114331.56833422,489610.397808758,21,2023-03-18 10:39:20
"17",138,106723.691816977,470970.191553027,21,2023-03-18 10:39:20
"18",109,126475.164354216,482670.102032762,21,2023-03-18 10:39:20
"19",74,107022.797294076,478443.42374132,21,2023-03-18 10:39:20
"20",76,125477.396723139,496827.226797604,21,2023-03-18 10:39:20
"21",79,140924.664575834,471237.924907812,21,2023-03-18 10:39:20
"1",87,125020.250823641,483279.311862779,10,2023-03-18 10:48:17
"2",105,104096.193620493,475466.866475184,10,2023-03-18 10:48:17
"3",129,98460.9220542425,478076.796220262,10,2023-03-18 10:48:17
"4",11,139818.187404647,484094.796396624,10,2023-03-18 10:48:17
"5",108,116173.677653546,495609.661766183,10,2023-03-18 10:48:17
"6",22,103386.429351342,483073.894926303,10,2023-03-18 10:48:17
"7",36,100729.247416507,497592.182827449,10,2023-03-18 10:48:17
"8",92,131488.458261085,503157.587302556,10,2023-03-18 10:48:17
"9",26,118529.517869736,490046.509193283,10,2023-03-18 10:48:17
"10",60,118032.791480821,483972.787599661,10,2023-03-18 10:48:17
"1",76,125477.427064159,496829.153454084,11,2023-03-18 11:04:58
"2",26,118529.498307199,490046.114019839,11,2023-03-18 11:04:58
"3",105,104096.195400146,475466.416706554,11,2023-03-18 11:04:58
"4",11,139818.145207862,484093.352029184,11,2023-03-18 11:04:58
"5",94,115908.630355587,495421.237299551,11,2023-03-18 11:04:58
"6",34,133314.161627145,500372.869948749,11,2023-03-18 11:04:58
"7",36,100729.231271984,497588.127667763,11,2023-03-18 11:04:58
"8",60,118032.760831254,483973.354177761,11,2023-03-18 11:04:58
"9",22,103386.428863942,483072.744750218,11,2023-03-18 11:04:58
"10",87,125020.167467967,483274.989995895,11,2023-03-18 11:04:58
"11",129,98460.9683738063,478074.252945718,11,2023-03-18 11:04:58
"1",109,126475.201262114,482671.193095751,21,2023-03-18 11:12:43
"2",129,98460.9891537654,478079.813656694,21,2023-03-18 11:12:43
"3",60,118032.759458692,483973.542061813,21,2023-03-18 11:12:43
"4",36,100729.188962338,497589.952314358,21,2023-03-18 11:12:43
"5",22,103386.545634444,483068.782869771,21,2023-03-18 11:12:43
"6",59,117548.875017851,477553.144325689,21,2023-03-18 11:12:43
"7",24,114331.530028203,489612.015790433,21,2023-03-18 11:12:43
"8",74,107022.827864891,478440.472921751,21,2023-03-18 11:12:43
"9",76,125477.446105366,496825.738865588,21,2023-03-18 11:12:43
"10",61,116364.691929243,474673.884941106,21,2023-03-18 11:12:43
"11",26,118529.590509078,490048.070522067,21,2023-03-18 11:12:43
"12",105,104096.259393246,475469.996327403,21,2023-03-18 11:12:43
"13",94,115908.678775998,495422.872416153,21,2023-03-18 11:12:43
"14",115,122994.735909358,483238.980643876,21,2023-03-18 11:12:43
"15",113,121917.597041189,489516.517674109,21,2023-03-18 11:12:43
"16",15,112619.581232292,485880.55872971,21,2023-03-18 11:12:43
"17",11,139818.133481443,484095.703627604,21,2023-03-18 11:12:43
"18",79,140924.626004592,471235.824927898,21,2023-03-18 11:12:43
"19",138,106723.759764953,470972.240300879,21,2023-03-18 11:12:43
"20",92,131488.571628529,503158.054616667,21,2023-03-18 11:12:43
"21",88,112618.630537609,500076.379788762,21,2023-03-18 11:12:43
"1",11,139818.174539585,484093.603183049,12,2023-03-18 12:01:48
"2",36,100729.231113979,497591.293983629,12,2023-03-18 12:01:48
"3",61,116364.693315254,474675.475104762,12,2023-03-18 12:01:48
"4",105,104096.223010491,475466.341974202,12,2023-03-18 12:01:48
"5",26,118529.510264789,490043.647005671,12,2023-03-18 12:01:48
"6",22,103386.427505873,483072.368722505,12,2023-03-18 12:01:48
"7",92,131488.54421007,503157.277209466,12,2023-03-18 12:01:48
"8",60,118032.72377316,483977.61696332,12,2023-03-18 12:01:48
"9",131,98621.0909606045,478719.253545194,12,2023-03-18 12:01:48
"10",108,116173.713026865,495608.430725754,12,2023-03-18 12:01:48
"11",55,123536.592242486,488603.805567237,12,2023-03-18 12:01:48
"12",109,126475.203568536,482665.755265386,12,2023-03-18 12:01:48
"1",37,118015.874412291,494596.988749398,13,2023-03-18 12:01:56
"2",60,118032.787298409,483975.915125426,13,2023-03-18 12:01:56
"3",43,112553.765581711,489829.26053565,13,2023-03-18 12:01:56
"4",75,116411.792658297,494251.749120937,13,2023-03-18 12:01:56
"5",6,140147.224198978,485150.39195928,13,2023-03-18 12:01:56
"6",16,123447.114634969,482203.020724777,13,2023-03-18 12:01:56
"7",39,128446.293103137,493851.948116841,13,2023-03-18 12:01:56
"8",78,134132.438313586,501707.877721461,13,2023-03-18 12:01:56
"9",50,119091.944275689,488449.875473805,13,2023-03-18 12:01:56
"10",111,112954.042249338,482993.985453954,13,2023-03-18 12:01:56
"11",137,98973.0784409458,474290.386342986,13,2023-03-18 12:01:56
"12",20,117516.199186991,493045.878058885,13,2023-03-18 12:01:56
"13",28,120117.567919895,490050.964478677,13,2023-03-18 12:01:56
"1",135,110501.355181906,467461.919668095,14,2023-03-18 12:02:05
"2",75,116411.797967296,494252.722424328,14,2023-03-18 12:02:05
"3",69,113137.923228777,473097.912360902,14,2023-03-18 12:02:05
"4",100,119534.736057123,490017.103781547,14,2023-03-18 12:02:05
"5",32,106438.35372762,484881.016032953,14,2023-03-18 12:02:05
"6",9,142427.521472785,488746.498455674,14,2023-03-18 12:02:05
"7",32,106438.460086671,484876.091788666,14,2023-03-18 12:02:05
"8",59,117548.915835104,477554.995102544,14,2023-03-18 12:02:05
"9",15,112619.642990269,485882.270063011,14,2023-03-18 12:02:05
"10",133,100298.635372348,478272.535736205,14,2023-03-18 12:02:05
"11",53,124496.140894441,479382.141679181,14,2023-03-18 12:02:05
"12",75,116411.815893161,494250.580384789,14,2023-03-18 12:02:05
"13",134,98971.7844737993,476109.219991649,14,2023-03-18 12:02:05
"14",90,106237.601550319,499284.212460646,14,2023-03-18 12:02:05
"1",108,116173.761506065,495610.390188152,22,2023-03-18 13:03:38
"2",105,104096.273236451,475467.646388946,22,2023-03-18 13:03:38
"3",73,114270.644899105,474345.078063497,22,2023-03-18 13:03:38
"4",131,98621.1297229611,478716.532422857,22,2023-03-18 13:03:38
"5",12,117432.670010765,471664.549935602,22,2023-03-18 13:03:38
"6",24,114331.543782999,489614.18202577,22,2023-03-18 13:03:38
"7",22,103386.500721018,483073.594771036,22,2023-03-18 13:03:38
"8",76,125477.3430321,496825.506985763,22,2023-03-18 13:03:38
"9",92,131488.5459864,503155.806491534,22,2023-03-18 13:03:38
"10",11,139818.196808541,484096.637256075,22,2023-03-18 13:03:38
"11",115,122994.761260891,483238.850820825,22,2023-03-18 13:03:38
"12",59,117548.91817738,477552.801840012,22,2023-03-18 13:03:38
"13",113,121917.68181218,489518.48447816,22,2023-03-18 13:03:38
"14",60,118032.761612543,483972.118986267,22,2023-03-18 13:03:38
"15",26,118529.5869143,490042.864264447,22,2023-03-18 13:03:38
"16",88,112618.676165593,500071.79866585,22,2023-03-18 13:03:38
"17",36,100729.217821517,497589.01989743,22,2023-03-18 13:03:38
"18",109,126475.125918272,482665.370406156,22,2023-03-18 13:03:38
"19",15,112619.589497738,485883.479614473,22,2023-03-18 13:03:38
"20",74,107022.776411921,478440.332486862,22,2023-03-18 13:03:38
"21",79,140924.653384616,471231.946626712,22,2023-03-18 13:03:38
"22",138,106723.777395285,470975.488294597,22,2023-03-18 13:03:38
"1",113,121917.636510579,489521.60169891,15,2023-03-18 13:21:30
"2",92,131488.508531353,503156.57814447,15,2023-03-18 13:21:30
"3",108,116173.692236826,495612.819453178,15,2023-03-18 13:21:30
"4",11,139818.138342978,484095.202791338,15,2023-03-18 13:21:30
"5",26,118529.540737529,490044.039087386,15,2023-03-18 13:21:30
"6",109,126475.171059566,482669.906820917,15,2023-03-18 13:21:30
"7",61,116364.692294689,474673.182838832,15,2023-03-18 13:21:30
"8",131,98621.0838417372,478717.490716589,15,2023-03-18 13:21:30
"9",76,125477.357787159,496829.220120561,15,2023-03-18 13:21:30
"10",36,100729.259876175,497594.150677684,15,2023-03-18 13:21:30
"11",105,104096.198480647,475468.126800421,15,2023-03-18 13:21:30
"12",22,103386.489576767,483073.369070424,15,2023-03-18 13:21:30
"13",115,122994.681325889,483237.738624967,15,2023-03-18 13:21:30
"14",79,140924.632811904,471236.438274336,15,2023-03-18 13:21:30
"15",60,118032.762576626,483973.547577324,15,2023-03-18 13:21:30
"1",138,106723.760906135,470974.339493688,22,2023-03-18 13:48:03
"2",88,112618.643665581,500076.349377638,22,2023-03-18 13:48:03
"3",105,104096.187548186,475467.501430799,22,2023-03-18 13:48:03
"4",74,107022.813498839,478441.611553528,22,2023-03-18 13:48:03
"5",76,125477.355602842,496827.688059778,22,2023-03-18 13:48:03
"6",11,139818.158639074,484097.035366871,22,2023-03-18 13:48:03
"7",60,118032.718314632,483976.038043672,22,2023-03-18 13:48:03
"8",22,103386.532378524,483071.65087875,22,2023-03-18 13:48:03
"9",36,100729.207943924,497593.121488179,22,2023-03-18 13:48:03
"10",15,112619.579503111,485884.625765699,22,2023-03-18 13:48:03
"11",24,114331.634245675,489614.88164102,22,2023-03-18 13:48:03
"12",109,126475.22304712,482668.341050583,22,2023-03-18 13:48:03
"13",115,122994.7679252,483236.939435541,22,2023-03-18 13:48:03
"14",79,140924.662330453,471237.264488166,22,2023-03-18 13:48:03
