"2",6.23488344277858,25,2023-03-18 23:18:46
"1",7.3788301317749,26,2023-03-19 00:35:14
"2",6.22924190593741,26,2023-03-19 00:35:14
"1",7.1527754402722,26,2023-03-19 02:40:41
"2",6.23221103298678,26,2023-03-19 02:40:41
"1",6.76066180671695,27,2023-03-19 03:59:16
"2",6.21745885529967,27,2023-03-19 03:59:16
"1",7.52093091702866,27,2023-03-19 06:12:59
"2",6.21633012176789,27,2023-03-19 06:12:59
"1",7.1628967377618,44,2023-03-19 06:38:13
"2",6.15051896581322,44,2023-03-19 06:38:13
"1",6.64867616731907,28,2023-03-19 07:35:49
"2",6.21108829511657,28,2023-03-19 07:35:49
"1",6.68563205431062,81,2023-03-19 07:38:30
"2",6.11260210499116,81,2023-03-19 07:38:30
"1",7.34640573713864,28,2023-03-19 09:58:39
"2",6.21169008470748,28,2023-03-19 09:58:39
"1",7.55569522782856,29,2023-03-19 11:25:36
"2",6.20656907282368,29,2023-03-19 11:25:36
"1",7.18211896986518,62,2023-03-19 12:36:11
"2",6.12431409839541,62,2023-03-19 12:36:11
"1",7.47730659360298,29,2023-03-19 13:56:36
"2",6.20536209614872,29,2023-03-19 13:56:36
"1",7.22419960176173,45,2023-03-19 14:57:00
"2",6.14846475920168,45,2023-03-19 14:57:00
"1",6.93820330447273,30,2023-03-19 15:30:36
"2",6.20688210376177,30,2023-03-19 15:30:36
"1",6.65892433253682,101,2023-03-19 15:45:01
"2",6.16107903923133,101,2023-03-19 15:45:01
"1",7.20303172290257,30,2023-03-19 18:28:04
"2",6.19947252242173,30,2023-03-19 18:28:04
"1",7.09883884925864,31,2023-03-19 19:58:02
"2",6.19341929482662,31,2023-03-19 19:58:02
"1",6.79019689062804,31,2023-03-19 22:54:19
"2",6.19655890393514,31,2023-03-19 22:54:19
"1",6.90632680586762,46,2023-03-20 00:08:52
"2",6.14635444522449,46,2023-03-20 00:08:52
"1",7.376157925454,32,2023-03-20 00:40:16
"2",6.18923083571736,32,2023-03-20 00:40:16
"1",6.86617706098142,32,2023-03-20 03:34:57
"2",6.19858913030084,32,2023-03-20 03:34:57
"1",6.59887904214968,63,2023-03-20 04:45:46
"2",6.12318536931767,63,2023-03-20 04:45:46
"1",7.35266610664282,33,2023-03-20 05:35:17
"2",6.18396312195762,33,2023-03-20 05:35:17
"1",6.44649116503191,82,2023-03-20 07:33:53
"2",6.11256697722323,82,2023-03-20 07:33:53
"1",7.17867316095219,33,2023-03-20 08:40:32
"2",6.19479944534027,33,2023-03-20 08:40:32
"1",6.60369849841984,47,2023-03-20 09:34:00
"2",6.14470772314191,47,2023-03-20 09:34:00
"1",6.93964372079403,34,2023-03-20 10:46:34
"2",6.17970977079964,34,2023-03-20 10:46:34
"1",7.12063617567004,34,2023-03-20 15:24:01
"2",6.17973796122428,34,2023-03-20 15:24:01
"1",6.53878073347871,35,2023-03-20 16:15:38
"2",6.19025732226235,35,2023-03-20 16:15:38
"1",6.84718919173571,48,2023-03-20 19:11:29
"2",6.14271117373033,48,2023-03-20 19:11:29
"1",6.71740201533319,64,2023-03-20 21:22:49
"2",6.12169621666374,64,2023-03-20 21:22:49
"1",6.98492786424923,36,2023-03-20 21:59:32
"2",6.17405992879349,36,2023-03-20 21:59:32
"1",6.95744555582552,35,2023-03-20 22:37:13
"2",6.17667368695139,35,2023-03-20 22:37:13
"1",7.23911623329747,37,2023-03-21 03:55:50
"2",6.16811668404156,37,2023-03-21 03:55:50
"1",7.0766518220091,49,2023-03-21 04:58:06
"2",6.14124296059452,49,2023-03-21 04:58:06
"1",7.28174292446098,36,2023-03-21 06:12:06
"2",6.18087937757499,36,2023-03-21 06:12:06
"1",6.40683029268425,83,2023-03-21 07:50:48
"2",6.11330091307674,83,2023-03-21 07:50:48
"1",6.56825402835283,38,2023-03-21 10:05:32
"2",6.16460390693461,38,2023-03-21 10:05:32
